,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,head_rot_w,left_hand_pos_x,left_hand_pos_y,left_hand_pos_z,left_hand_rot_x,left_hand_rot_y,left_hand_rot_z,left_hand_rot_w,right_hand_pos_x,right_hand_pos_y,right_hand_pos_z,right_hand_rot_x,right_hand_rot_y,right_hand_rot_z,right_hand_rot_w,delta_time_ms
767,-48.26357,211.78,20.93788,-0.05684821,-0.7411252,-0.05868158,-0.666377,-54.26884,147.8422,11.13551,0.1329863,-0.5037755,0.2479544,-0.8167274,-109.4367,177.18789999999998,-3.687662,-0.3640836,-0.3941088,-0.6237367,-0.568396,1186.6666666666667
768,-48.27306,211.8675,20.78956,-0.05425278,-0.7464616,-0.06834385,-0.6596823,-54.07445,147.7354,11.37701,0.1424369,-0.5088849,0.244169,-0.8130987,-107.9092,175.60229999999999,-3.708172,-0.391795,-0.3760589,-0.6537533,-0.5269563,1200.0
769,-48.31707,211.8344,20.76674,-0.05592262,-0.7502286,-0.07689999,-0.6543058,-53.93809,147.684,11.67338,0.150853,-0.5128506,0.2391774,-0.8105688,-106.145,173.7668,-3.4065900000000005,-0.4014397,-0.3788151,-0.6766909,-0.4872728,1213.3333333333335
770,-48.32773,211.7479,20.87938,-0.05706942,-0.7529572,-0.0830908,-0.6503035,-53.852180000000004,147.6583,11.99927,0.1578091,-0.5163985,0.2310041,-0.8093616,-104.1581,171.9244,-2.8580810000000003,-0.3934607,-0.4119451,-0.6861553,-0.4524168,1226.6666666666667
771,-48.373129999999996,211.74559999999997,20.98585,-0.05489353,-0.7561848,-0.08571745,-0.6463928,-53.82141,147.6546,12.31277,0.1608461,-0.5202823,0.2218094,-0.8088481,-101.96499999999999,170.3809,-2.286845,-0.3852391,-0.4514289,-0.6829915,-0.4258232,1240.0
772,-48.33472,211.7734,20.995620000000002,-0.05012593,-0.759106,-0.08528454,-0.6434066,-53.83363,147.6823,12.611149999999999,0.1602402,-0.5231436,0.212439,-0.8096379,-99.69627,169.1448,-1.8082859999999998,-0.3812024,-0.4811806,-0.6771446,-0.4057401,1253.3333333333335
773,-48.304629999999996,211.8389,20.815549999999998,-0.04391979,-0.7612773,-0.08428402,-0.6414236,-53.87573,147.76180000000002,12.906460000000001,0.1579008,-0.5252988,0.2069046,-0.8101351,-97.42156,168.125,-1.4783620000000002,-0.3758757,-0.5058635,-0.6709601,-0.3906817,1266.6666666666667
774,-48.29712,211.9328,20.51986,-0.03912155,-0.7619234,-0.08345874,-0.6410748,-53.96382,147.90810000000002,13.21289,0.1546798,-0.5273291,0.206843,-0.8094531,-95.15675,167.32240000000002,-1.26608,-0.382699,-0.5162786,-0.6711122,-0.3696031,1280.0
775,-48.26241,212.003,20.26838,-0.03681933,-0.7607961,-0.08260604,-0.6426583,-54.10429,148.1012,13.546240000000001,0.1533849,-0.5299791,0.2079203,-0.8076907,-92.90518,166.7498,-1.1809800000000001,-0.3999717,-0.5181093,-0.6716169,-0.3471545,1293.3333333333335
776,-48.312850000000005,212.07090000000002,20.1794,-0.03684145,-0.7590422,-0.08215709,-0.644785,-54.28001999999999,148.3424,13.89838,0.152645,-0.5329867,0.2093101,-0.8054899,-90.73502,166.337,-1.198822,-0.4128585,-0.514087,-0.6710029,-0.3391424,1306.6666666666667
777,-48.291830000000004,212.0747,20.1573,-0.0378534,-0.7583693,-0.08167904,-0.6455785,-54.488170000000004,148.63230000000001,14.27066,0.1508455,-0.5352501,0.2119965,-0.8036234,-88.64056000000001,166.04350000000002,-1.213479,-0.4219339,-0.5164831,-0.6615693,-0.3428458,1320.0
778,-48.273830000000004,212.0078,20.06845,-0.03808343,-0.7580291,-0.07977188,-0.6462027,-54.738580000000006,148.9388,14.645990000000001,0.1479825,-0.5372239,0.2143629,-0.8022096,-86.58576,165.8023,-1.190919,-0.4312507,-0.5254115,-0.6450563,-0.349096,1333.3333333333335
779,-48.2167,211.91580000000002,19.85453,-0.03664505,-0.7573727,-0.07776134,-0.6472998,-55.02608,149.2484,15.01719,0.1442877,-0.540036,0.2170681,-0.8002648,-84.54118000000001,165.5307,-1.1655179999999998,-0.4384136,-0.5343407,-0.6325588,-0.3494893,1346.6666666666667
780,-48.14901,211.85520000000002,19.62885,-0.03495706,-0.7561778,-0.07812921,-0.648744,-55.32354,149.5512,15.38826,0.1389004,-0.5411618,0.2135063,-0.8014148,-82.49371,165.2162,-1.159665,-0.4443448,-0.5464794,-0.6219568,-0.3421807,1360.0
781,-48.1355,211.83589999999998,19.45807,-0.0337392,-0.7546813,-0.08004196,-0.6503162,-55.64902000000001,149.8509,15.730060000000002,0.133962,-0.5410247,0.2085354,-0.8036538,-80.45872,164.8807,-1.274258,-0.4409136,-0.5605592,-0.6151679,-0.3360611,1373.3333333333335
782,-48.054190000000006,211.81619999999998,19.34986,-0.0320663,-0.7535743,-0.08235265,-0.6513951,-56.02379,150.1138,16.04249,0.1293727,-0.5416852,0.2078413,-0.8041406,-78.58521,164.4936,-1.4659520000000001,-0.4232825,-0.5760915,-0.6110927,-0.3398768,1386.6666666666667
783,-47.9892,211.8237,19.12829,-0.02916355,-0.7529196,-0.08319296,-0.6521815,-56.434830000000005,150.34730000000002,16.32718,0.1276622,-0.5427001,0.2120612,-0.8026263,-76.86157,164.09,-1.673016,-0.4003427,-0.5955524,-0.6033962,-0.3477874,1400.0
784,-47.91083,211.84799999999998,18.82283,-0.0260115,-0.7519994,-0.08393768,-0.6532801,-56.85315,150.55190000000002,16.59729,0.1268447,-0.5428584,0.2187234,-0.800859,-75.22681,163.6721,-1.8832890000000002,-0.3787413,-0.6154994,-0.5943025,-0.3528742,1413.3333333333335
785,-47.8802,211.8793,18.550829999999998,-0.02421302,-0.7508708,-0.0852645,-0.6544745,-57.313570000000006,150.7244,16.82307,0.1254368,-0.5421297,0.2258472,-0.7995963,-73.66949000000001,163.2477,-2.145422,-0.3559099,-0.631364,-0.5872846,-0.3602839,1426.6666666666667
786,-47.8101,211.86370000000002,18.35893,-0.02321279,-0.7499861,-0.0874726,-0.6552333,-57.81773,150.8643,16.97821,0.1237804,-0.5424224,0.2317854,-0.7979548,-72.24803,162.7879,-2.4575199999999997,-0.3323092,-0.6457669,-0.57886,-0.3707786,1440.0
787,-47.72654,211.8576,18.192050000000002,-0.02133693,-0.749949,-0.08989771,-0.6550112,-58.29041,150.9935,17.102249999999998,0.1216705,-0.5405462,0.237283,-0.7979367,-70.94001,162.273,-2.824017,-0.3116991,-0.6552471,-0.5735798,-0.3801332,1453.3333333333335
788,-47.66171,211.87939999999998,17.991699999999998,-0.01815516,-0.7506325,-0.09036797,-0.6542591,-58.73241,151.11939999999998,17.19907,0.119046,-0.5339418,0.2412744,-0.8015741,-69.72326,161.69819999999999,-3.234601,-0.2996692,-0.6589617,-0.5711761,-0.3869443,1466.6666666666667
789,-47.52202,211.915,17.66105,-0.01402816,-0.7512752,-0.08967298,-0.6537182,-59.177769999999995,151.2024,17.19125,0.1201775,-0.525305,0.246715,-0.8054463,-68.55057,161.09640000000002,-3.642583,-0.2918254,-0.660419,-0.5676667,-0.3955241,1480.0
790,-47.38994,211.925,17.24983,-0.01004022,-0.7508366,-0.08958412,-0.6543075,-59.63436,151.2989,17.14183,0.1232544,-0.5178342,0.2584908,-0.8061257,-67.42164000000001,160.4789,-4.041493,-0.281532,-0.6632729,-0.5608909,-0.4076888,1493.3333333333335
791,-47.2436,211.9085,16.838739999999998,-0.0068909,-0.7493411,-0.09063194,-0.6559163,-60.09687,151.4271,17.06789,0.1269103,-0.5108982,0.2736979,-0.8049636,-66.35624,159.8135,-4.485533,-0.2596755,-0.6627021,-0.5567669,-0.4282583,1506.6666666666667
792,-47.11125,211.87689999999998,16.49418,-0.00451708,-0.7470915,-0.09335033,-0.6581182,-60.57311,151.6103,16.9312,0.1302468,-0.5037619,0.2849902,-0.8050095,-65.33481,159.1017,-5.001402,-0.2301126,-0.6587405,-0.5536433,-0.45452,1520.0
793,-47.01011,211.8999,16.20852,-0.002562091,-0.7454514,-0.09670883,-0.6595022,-61.04594,151.8657,16.727719999999998,0.1296446,-0.4979177,0.2925996,-0.8060123,-64.33449,158.3767,-5.560803,-0.2013616,-0.6516812,-0.5502546,-0.4816481,1533.3333333333335
794,-46.91794,211.9252,15.9736,-0.001057243,-0.7443882,-0.09936491,-0.6603119,-61.50829,152.2002,16.457559999999997,0.1240723,-0.492703,0.3007309,-0.8071001,-63.29711999999999,157.6329,-6.041113,-0.1855651,-0.6457676,-0.5505992,-0.495369,1546.6666666666667
795,-46.839710000000004,211.954,15.71116,0.0009542834,-0.7439091,-0.100369,-0.6607001,-61.96944,152.5992,16.13139,0.1177401,-0.4883782,0.3061503,-0.8086383,-62.22296000000001,156.83689999999999,-6.477723,-0.1710126,-0.6427229,-0.5520499,-0.5028945,1560.0
796,-46.713300000000004,211.97499999999997,15.382219999999998,0.003025566,-0.7438666,-0.100027,-0.6607933,-62.42588,153.0393,15.75202,0.1134532,-0.4866314,0.3077997,-0.8096775,-61.134840000000004,156.0119,-6.898633,-0.1494774,-0.6394225,-0.5546965,-0.5109864,1573.3333333333335
797,-46.60301,211.9539,15.01008,0.004883807,-0.7436763,-0.09981132,-0.6610291,-62.86951,153.51399999999998,15.330530000000001,0.109682,-0.4832554,0.3126813,-0.8103484,-60.060970000000005,155.2088,-7.2944759999999995,-0.1209728,-0.6365954,-0.5534258,-0.5232893,1586.6666666666667
798,-46.466210000000004,211.9049,14.62281,0.007845187,-0.7429956,-0.09954119,-0.6618063,-63.278009999999995,154.0038,14.89696,0.1042213,-0.4759492,0.3224958,-0.8115459,-59.02096999999999,154.5015,-7.662605999999999,-0.09392333,-0.6312869,-0.5513567,-0.5372719,1600.0
799,-46.31746,211.8903,14.178959999999998,0.01211753,-0.7415614,-0.09838115,-0.6635218,-63.67433,154.4958,14.430219999999998,0.09812761,-0.4668758,0.3327369,-0.8134396,-58.00436,153.9467,-8.023906,-0.07589512,-0.6206214,-0.547557,-0.5561028,1613.3333333333335
800,-46.18392,211.8579,13.670370000000002,0.01642639,-0.7392132,-0.09727198,-0.6662073,-64.06522,154.9719,13.921159999999999,0.09438787,-0.4601186,0.3410986,-0.8142688,-57.011120000000005,153.4853,-8.345842000000001,-0.0564265,-0.611518,-0.5388656,-0.5766157,1626.6666666666667
801,-46.00532,211.79709999999997,13.18814,0.02067556,-0.7354668,-0.09773237,-0.6701563,-64.43514,155.4421,13.37236,0.08917871,-0.4541762,0.3484112,-0.8150955,-56.04494,153.0599,-8.59713,-0.03876897,-0.6038705,-0.5319063,-0.5923792,1640.0
802,-45.93728,211.7538,12.763050000000002,0.02490948,-0.7311175,-0.09956595,-0.6744875,-64.74922,155.9026,12.798889999999998,0.0807877,-0.4461151,0.353866,-0.818067,-55.068760000000005,152.6841,-8.848554,-0.0235382,-0.593816,-0.5242804,-0.6098841,1653.3333333333335
803,-45.881389999999996,211.6715,12.39645,0.02831649,-0.7265881,-0.1008756,-0.6790377,-65.02322000000001,156.35660000000001,12.19276,0.07374126,-0.4344972,0.3581503,-0.8231056,-54.09681,152.301,-9.089106,-0.0007923989,-0.5850605,-0.5136717,-0.6275707,1666.6666666666667
804,-45.74034,211.5322,12.028220000000001,0.03283748,-0.7220898,-0.1024017,-0.6833901,-65.27232,156.7937,11.53392,0.06748798,-0.4235028,0.36309,-0.827198,-53.14314,151.917,-9.253936999999999,0.02095126,-0.5765299,-0.5099347,-0.6380759,1680.0
805,-45.6356,211.3594,11.61098,0.03899782,-0.7173563,-0.1039303,-0.6878064,-65.50435,157.216,10.82859,0.05981219,-0.4126883,0.3705749,-0.8299308,-52.204660000000004,151.5687,-9.320977,0.03620232,-0.5721172,-0.508822,-0.6422394,1693.3333333333335
806,-45.521260000000005,211.177,11.1771,0.04658997,-0.7119015,-0.106086,-0.6926553,-65.70522,157.6247,10.108789999999999,0.05188815,-0.4011684,0.3770541,-0.8331877,-51.318450000000006,151.25029999999998,-9.320831,0.05040481,-0.5717304,-0.5040432,-0.645387,1706.6666666666667
807,-45.39671,210.9846,10.7334,0.05432117,-0.7060499,-0.1095538,-0.6975248,-65.87241,158.0061,9.367277999999999,0.04529536,-0.3875495,0.3817541,-0.8378649,-50.53954,150.9069,-9.322637,0.07101184,-0.5703255,-0.4959823,-0.650913,1720.0
808,-45.30118,210.8095,10.36359,0.06225335,-0.6999162,-0.1145475,-0.7022255,-66.00274999999999,158.34619999999998,8.608013,0.04041384,-0.373531,0.3889825,-0.8411503,-49.750119999999995,150.6402,-9.344167,0.08799338,-0.5694653,-0.4779719,-0.662955,1733.3333333333335
809,-45.19565,210.5567,10.03366,0.0699876,-0.6941146,-0.1203549,-0.7062729,-66.10445,158.6446,7.847342,0.03532623,-0.3573155,0.3994074,-0.8435351,-49.035050000000005,150.3042,-9.357840000000001,0.1055013,-0.5696567,-0.4645981,-0.6697084,1746.6666666666667
810,-45.07506,210.2799,9.747207,0.07844843,-0.6884819,-0.1261179,-0.7098822,-66.18889999999999,158.8927,7.099661,0.03170057,-0.340125,0.4106487,-0.8453861,-48.34348,149.93,-9.370172,0.1079355,-0.5657154,-0.4671948,-0.670854,1760.0
811,-44.98589,210.0304,9.465617,0.08805632,-0.6829715,-0.1313052,-0.7131304,-66.24262,159.05700000000002,6.358874,0.030332,-0.3238825,0.4228611,-0.8457947,-47.64893,149.532,-9.37452,0.1043649,-0.5633217,-0.4744089,-0.6683659,1773.3333333333335
812,-44.894909999999996,209.81109999999998,9.161788,0.09787424,-0.6774901,-0.1361652,-0.7161611,-66.29949,159.1764,5.647632000000001,0.02898951,-0.307491,0.4355212,-0.8455353,-46.99465,149.1539,-9.373307,0.09489699,-0.5595814,-0.4863425,-0.6643298,1786.6666666666667
813,-44.84634,209.6503,8.854258,0.1069198,-0.6722059,-0.141061,-0.7188945,-66.35369,159.23229999999998,4.976943,0.02769534,-0.2902082,0.4487875,-0.8447497,-46.41437,148.839,-9.372616,0.08256518,-0.5560628,-0.4930077,-0.6640185,1800.0
814,-44.84861,209.4852,8.586829999999999,0.1142594,-0.6675153,-0.1462503,-0.7210957,-66.4023,159.2289,4.352412,0.02612684,-0.2753165,0.4596577,-0.8439389,-45.900600000000004,148.5677,-9.390247,0.07840655,-0.5540603,-0.4864869,-0.6709696,1813.3333333333335
815,-44.73023,209.2148,8.35948,0.1207525,-0.6630855,-0.1512115,-0.7230986,-66.44700999999999,159.2123,3.741896,0.02383364,-0.2600664,0.4684582,-0.8440048,-45.46095,148.2875,-9.444082,0.08655389,-0.5510228,-0.469386,-0.6845137,1826.6666666666667
816,-44.6404,208.9229,8.190387000000001,0.1276743,-0.6590337,-0.1564088,-0.7245069,-66.46498,159.1261,3.18794,0.02289986,-0.2455225,0.4753195,-0.8445504,-45.04996,147.96970000000002,-9.534088,0.1050624,-0.5478728,-0.4476277,-0.6988753,1840.0
817,-44.5709,208.61010000000002,8.039171,0.1353129,-0.6554548,-0.1615214,-0.7252451,-66.46638,158.9886,2.6753869999999997,0.02219303,-0.2322759,0.4809171,-0.8451474,-44.60927,147.62519999999998,-9.623516,0.1226819,-0.5436978,-0.4320021,-0.7090247,1853.3333333333335
818,-44.50052,208.31279999999998,7.869142,0.1431683,-0.6524563,-0.1664065,-0.7253361,-66.45029,158.79000000000002,2.225208,0.02385211,-0.2180342,0.4856541,-0.846187,-44.182300000000005,147.27859999999998,-9.692663,0.1374338,-0.5397492,-0.4261269,-0.7128805,1866.6666666666667
819,-44.4582,208.0641,7.725698,0.1502646,-0.6498342,-0.1713666,-0.7250997,-66.41920999999999,158.5156,1.8303159999999998,0.02768989,-0.2029988,0.4921139,-0.8460785,-43.75913,146.9138,-9.734243,0.1475582,-0.5364907,-0.429065,-0.711553,1880.0
820,-44.3568,207.7823,7.62251,0.1570745,-0.6472867,-0.1760739,-0.7248073,-66.3853,158.1433,1.502261,0.03208483,-0.1882109,0.5010306,-0.8441064,-43.3954,146.5468,-9.776258,0.1553546,-0.5300255,-0.4369107,-0.7099627,1893.3333333333335
821,-44.22016,207.5234,7.5438019999999995,0.1644522,-0.6448837,-0.1813665,-0.7240074,-66.36144,157.6674,1.244089,0.03702293,-0.1722932,0.5120461,-0.840686,-43.13022,146.2813,-9.82402,0.1588145,-0.5227987,-0.4431174,-0.7107084,1906.6666666666667
822,-44.164179999999995,207.3215,7.48567,0.1717324,-0.6422839,-0.1872586,-0.7231277,-66.37615,157.0852,1.071882,0.04300535,-0.1557474,0.5272132,-0.8342299,-42.87748,146.0978,-9.866381,0.1612725,-0.5167738,-0.4408241,-0.7159681,1920.0
823,-44.18409,207.15599999999998,7.478446,0.1779463,-0.6404389,-0.1930175,-0.721746,-66.44133,156.432,0.9847999,0.05044407,-0.1373191,0.5466087,-0.8245106,-42.7049,146.0515,-9.897053,0.1654666,-0.5110565,-0.4338595,-0.7233312,1933.3333333333335
824,-44.22898,206.99239999999998,7.478321,0.1828296,-0.6393251,-0.1971106,-0.7204055,-66.53733,155.7426,0.9687304000000001,0.05813156,-0.1197979,0.5662709,-0.8133919,-42.56369,146.1027,-9.911835,0.1699452,-0.5051029,-0.4250126,-0.7316788,1946.6666666666667
825,-44.27783,206.87630000000001,7.4623289999999995,0.1858436,-0.6386731,-0.2001541,-0.7193727,-66.63855,155.0542,1.016715,0.066314,-0.1061283,0.5828974,-0.8028511,-42.44916,146.2304,-9.899049999999999,0.1759988,-0.5004926,-0.4130034,-0.740243,1960.0
826,-44.31839,206.76899999999998,7.4549199999999995,0.187629,-0.6383346,-0.2034181,-0.7182934,-66.7383,154.3784,1.125586,0.07411593,-0.09572735,0.5937638,-0.7954795,-42.35796,146.4296,-9.848252,0.1836308,-0.4981533,-0.401071,-0.7465019,1973.3333333333335
827,-44.35008,206.6205,7.488889,0.1884377,-0.6382685,-0.2068079,-0.7171716,-66.83525999999999,153.715,1.279449,0.08031368,-0.08889469,0.5984945,-0.7921185,-42.330040000000004,146.6664,-9.744471,0.1880942,-0.4989736,-0.3902541,-0.7505649,1986.6666666666667
828,-44.33141,206.41699999999997,7.546568,0.1893472,-0.638136,-0.2098759,-0.7161579,-66.94252,153.0384,1.465106,0.08645225,-0.08493388,0.5988124,-0.7916667,-42.37708,146.8941,-9.611279,0.1911372,-0.5018631,-0.3791672,-0.7535466,2000.0
829,-44.31236,206.2471,7.615476999999999,0.1916737,-0.6375083,-0.2130727,-0.7151534,-67.0548,152.3401,1.681873,0.09162854,-0.08444429,0.5968516,-0.7926169,-42.482189999999996,147.08950000000002,-9.471267,0.1947787,-0.5037147,-0.3689739,-0.7564331,2013.3333333333335
830,-44.34469,206.1069,7.697128999999999,0.1944233,-0.6366204,-0.2165036,-0.7141711,-67.19476,151.6301,1.938474,0.09651884,-0.08499774,0.592209,-0.7954545,-42.64458,147.2438,-9.329706,0.199247,-0.504707,-0.3603391,-0.7587668,2026.6666666666667
831,-44.44597,206.0076,7.776332,0.196645,-0.6358258,-0.219494,-0.7133574,-67.35958,150.9109,2.227706,0.1013809,-0.08806209,0.5866281,-0.7986454,-42.861270000000005,147.3739,-9.17387,0.202064,-0.5058438,-0.3541173,-0.7601928,2040.0
832,-44.5364,205.92190000000002,7.874250000000001,0.1985498,-0.6352767,-0.2224893,-0.7123903,-67.53335,150.1972,2.559447,0.1069997,-0.09382139,0.5808152,-0.8015001,-43.13575,147.515,-9.015256,0.2030334,-0.5063989,-0.3480951,-0.7623433,2053.3333333333335
833,-44.63356,205.80630000000002,7.962829,0.1998898,-0.6348345,-0.2253695,-0.7115039,-67.71735,149.4923,2.931574,0.1140584,-0.1000286,0.5722562,-0.8059205,-43.44284,147.6626,-8.858997,0.2063151,-0.5068376,-0.3399624,-0.7648368,2066.666666666667
834,-44.75646,205.6831,8.081388,0.201229,-0.6342449,-0.2280989,-0.7107821,-67.91176,148.7998,3.317437,0.1209483,-0.1073464,0.5627329,-0.8106663,-43.77877,147.8223,-8.686107,0.21036,-0.5079307,-0.3322784,-0.7663851,2080.0
835,-44.88733,205.5573,8.202772999999999,0.2025123,-0.6338288,-0.2302016,-0.7101106,-68.14961000000001,148.1388,3.757837,0.1264092,-0.1219288,0.550868,-0.8159034,-44.18674,147.97400000000002,-8.478582,0.2131679,-0.5120488,-0.325588,-0.76574,2093.3333333333335
836,-44.989059999999995,205.43529999999998,8.330518000000001,0.204343,-0.6330017,-0.2320235,-0.7097309,-68.40948999999999,147.5521,4.174322,0.131596,-0.1417551,0.5396734,-0.8193538,-44.66577,148.1234,-8.230001000000001,0.2139971,-0.5188379,-0.3195803,-0.7634663,2106.666666666667
837,-45.14878,205.3433,8.471161,0.2067322,-0.6321066,-0.2338533,-0.709236,-68.68296000000001,147.0567,4.586956,0.1366852,-0.1662107,0.5289716,-0.820902,-45.21741,148.25740000000002,-7.9579830000000005,0.2137406,-0.5270421,-0.3141065,-0.7601835,2120.0
838,-45.35422,205.2734,8.589369,0.2085269,-0.631582,-0.2355625,-0.708612,-69.00121,146.6442,4.995632,0.1412537,-0.1948385,0.5166788,-0.8216619,-45.83148,148.3676,-7.679397000000001,0.2122934,-0.5356763,-0.3105823,-0.7559903,2133.3333333333335
839,-45.541019999999996,205.1961,8.734447,0.209787,-0.6314486,-0.2375016,-0.7077112,-69.34344,146.2816,5.4178120000000005,0.1462423,-0.2255098,0.50363,-0.8210453,-46.49563,148.4547,-7.395846000000001,0.208882,-0.5442882,-0.308431,-0.7516576,2146.666666666667
840,-45.72828,205.10600000000002,8.886987,0.2110542,-0.6316669,-0.2395218,-0.7064577,-69.72681,146.0274,5.8849100000000005,0.1528464,-0.2590358,0.4883069,-0.8192037,-47.19014,148.5181,-7.127996,0.2057573,-0.5509657,-0.3068043,-0.7483127,2160.0
841,-45.92121,205.01770000000002,9.038794,0.2126473,-0.631718,-0.2412927,-0.7053307,-70.11331,145.8515,6.413539999999999,0.1604816,-0.292083,0.471383,-0.8165361,-47.97881,148.5485,-6.884360000000001,0.2047533,-0.5559885,-0.3048013,-0.745687,2173.3333333333335
842,-46.12296,204.9289,9.198886,0.2149296,-0.6312774,-0.2422179,-0.704716,-70.45637,145.7457,6.9722290000000005,0.1668308,-0.3250581,0.4557393,-0.8116689,-48.809760000000004,148.5674,-6.651065000000001,0.2070196,-0.5602983,-0.2993273,-0.744051,2186.666666666667
843,-46.35429,204.8887,9.33882,0.2173537,-0.6303152,-0.2429183,-0.7045926,-70.7337,145.701,7.545923999999999,0.1698222,-0.3586324,0.44078,-0.8051437,-49.687310000000004,148.60899999999998,-6.419554,0.2112719,-0.5645323,-0.2932359,-0.7420784,2200.0
844,-46.629690000000004,204.83829999999998,9.48025,0.2187024,-0.6296027,-0.2442536,-0.7043507,-70.92609,145.7285,8.120987,0.1717334,-0.392602,0.4252892,-0.7971828,-50.60711,148.6565,-6.172726,0.2129303,-0.5698868,-0.2876436,-0.7396966,2213.3333333333335
845,-46.91503,204.7774,9.647435,0.218613,-0.6294168,-0.2462474,-0.7038502,-71.03139,145.8294,8.694074,0.1730529,-0.4268321,0.4077096,-0.7884414,-51.55363,148.6915,-5.915597,0.2127236,-0.5763165,-0.2832171,-0.7364754,2226.666666666667
846,-47.139019999999995,204.6598,9.855855,0.2180899,-0.6299909,-0.2486243,-0.7026622,-71.06850999999999,145.98420000000002,9.261417,0.1731782,-0.4609572,0.3860771,-0.7800462,-52.56881,148.716,-5.633298,0.2118831,-0.5838332,-0.2807084,-0.7317426,2240.0
847,-47.351910000000004,204.5404,10.06249,0.2182724,-0.6306489,-0.2510986,-0.701134,-71.0284,146.1789,9.83052,0.1730242,-0.493626,0.3624148,-0.7713958,-53.616699999999994,148.7298,-5.347948000000001,0.2119578,-0.5911097,-0.2797037,-0.7262432,2253.3333333333335
848,-47.593239999999994,204.4481,10.2225,0.2190522,-0.6310569,-0.2533115,-0.6997261,-70.91454,146.3942,10.40747,0.1714961,-0.5224415,0.338757,-0.7634708,-54.715199999999996,148.72240000000002,-5.0651340000000005,0.2121102,-0.5988675,-0.2770256,-0.7208493,2266.666666666667
849,-47.840759999999996,204.3698,10.37008,0.2195271,-0.6312664,-0.2558806,-0.6984525,-70.72676,146.5991,10.99305,0.1682712,-0.5459438,0.3161913,-0.757399,-55.86376,148.7023,-4.795167,0.2117749,-0.6067406,-0.2732275,-0.7157961,2280.0
850,-48.10579,204.2833,10.53968,0.2194177,-0.6319482,-0.258812,-0.6967881,-70.46955,146.7853,11.58211,0.1646034,-0.5626889,0.2950366,-0.7544803,-57.05086,148.63150000000002,-4.56515,0.2122729,-0.6125315,-0.2675505,-0.7128549,2293.3333333333335
851,-48.33908,204.18970000000002,10.723230000000001,0.2191732,-0.6328434,-0.2616121,-0.6950047,-70.1558,146.9552,12.16638,0.1607153,-0.5756716,0.2763008,-0.7526159,-58.262840000000004,148.4928,-4.366156,0.2147291,-0.616461,-0.2636355,-0.7101855,2306.666666666667
852,-48.54722,204.0939,10.88368,0.2194997,-0.6336494,-0.2640351,-0.6932487,-69.80761,147.09300000000002,12.735369999999998,0.1574314,-0.5869614,0.2630441,-0.7493327,-59.4763,148.2954,-4.17994,0.2197489,-0.61781,-0.2657613,-0.7066768,2320.0
853,-48.76428,203.9978,11.00958,0.2206038,-0.6338294,-0.2661329,-0.6919303,-69.44653,147.19070000000002,13.28145,0.1565812,-0.5970361,0.2565939,-0.7437673,-60.716139999999996,148.0639,-3.987205,0.2263106,-0.6190923,-0.2676501,-0.7027602,2333.3333333333335
854,-48.98798,203.9232,11.094610000000001,0.2219433,-0.6335351,-0.2679926,-0.6910532,-69.07624999999999,147.2512,13.81027,0.1584686,-0.60481,0.2550189,-0.7376028,-61.974039999999995,147.8204,-3.7739599999999998,0.2359771,-0.6215377,-0.2668732,-0.6976994,2346.666666666667
855,-49.22047,203.845,11.153599999999999,0.2229655,-0.6325796,-0.2702823,-0.6907075,-68.69949,147.29760000000002,14.316960000000002,0.161237,-0.6105695,0.2538449,-0.732646,-63.21937,147.5977,-3.537884,0.2488836,-0.6235749,-0.2654204,-0.6919274,2360.0
856,-49.47839,203.74609999999998,11.18746,0.2234769,-0.6312023,-0.273079,-0.6907023,-68.32498,147.3565,14.802480000000001,0.1640676,-0.6157815,0.2503745,-0.7288399,-64.47809,147.4204,-3.291199,0.2599236,-0.6273673,-0.2589166,-0.6868858,2373.3333333333335
857,-49.74744,203.63750000000002,11.23613,0.2235872,-0.6293349,-0.2757326,-0.6913161,-67.96012,147.42919999999998,15.27343,0.1663751,-0.6233171,0.2463877,-0.7232484,-65.75344,147.2806,-3.0461519999999997,0.2681301,-0.6326473,-0.2487149,-0.6826453,2386.666666666667
858,-50.00277,203.49719999999996,11.28468,0.2238577,-0.6268727,-0.27783,-0.6926246,-67.61449999999999,147.5042,15.73245,0.1686542,-0.6331981,0.2407275,-0.7160072,-67.00156,147.1896,-2.82338,0.2703919,-0.6368017,-0.2379533,-0.6817258,2400.0
859,-50.27184,203.37,11.318340000000001,0.2244169,-0.6239799,-0.2794262,-0.6944115,-67.28845,147.6153,16.13773,0.1709865,-0.6474203,0.2307277,-0.7059569,-68.30000000000001,147.052,-2.566299,0.26701,-0.6437378,-0.2356722,-0.6773226,2413.3333333333335
860,-50.50346999999999,203.24399999999997,11.3427,0.2249142,-0.6211429,-0.2814197,-0.6959872,-66.95405,147.75050000000002,16.535069999999997,0.1721878,-0.6635593,0.2180012,-0.6946336,-69.62443999999999,146.8753,-2.2626910000000002,0.2477509,-0.6519408,-0.2500599,-0.671612,2426.666666666667
861,-50.717330000000004,203.09629999999999,11.3619,0.2255595,-0.6187325,-0.2845739,-0.6966425,-66.61263,147.91140000000001,16.90844,0.1720642,-0.6787794,0.2039767,-0.6841388,-70.92591999999999,146.6232,-1.9336969999999998,0.2220645,-0.659487,-0.2706892,-0.6652005,2440.0
