delta_time_ms,right_hand_pos_x,right_hand_pos_y,right_hand_pos_z,right_hand_rot_x,right_hand_rot_y,right_hand_rot_z,right_hand_rot_w,drawing
277833.0,-326.746,257.999,-104.564,-0.315,-0.125,0.573,-0.746,1.0
277844.0,-326.049,265.896,-107.519,-0.273,-0.102,0.615,-0.733,1.0
277855.0,-305.149,271.62,-124.757,-0.26,-0.13,0.617,-0.731,1.0
277866.0,-286.645,276.028,-139.953,-0.262,-0.147,0.589,-0.75,1.0
277877.0,-253.883,286.155,-156.391,-0.276,-0.191,0.497,-0.8,1.0
277889.0,-220.59,299.405,-176.616,-0.263,-0.23,0.408,-0.844,1.0
277900.0,-189.295,312.643,-194.472,-0.233,-0.255,0.359,-0.867,1.0
277911.0,-154.873,328.965,-210.991,-0.186,-0.277,0.322,-0.886,1.0
277922.0,-126.938,342.096,-227.118,-0.136,-0.285,0.309,-0.897,1.0
277934.0,-106.768,355.652,-245.962,-0.103,-0.291,0.287,-0.907,1.0
277945.0,-91.024,358.608,-260.928,-0.083,-0.291,0.286,-0.909,1.0
277956.0,-76.129,356.485,-270.435,-0.086,-0.292,0.285,-0.909,1.0
277967.0,-64.018,347.804,-279.274,-0.108,-0.305,0.285,-0.902,1.0
277978.0,-57.573,341.832,-288.233,-0.12,-0.32,0.278,-0.898,1.0
277989.0,-52.556,332.164,-293.027,-0.133,-0.337,0.276,-0.89,1.0
278001.0,-52.491,323.414,-293.119,-0.142,-0.346,0.272,-0.887,1.0
278011.0,-56.968,311.677,-289.13,-0.146,-0.348,0.269,-0.886,1.0
278023.0,-67.667,301.022,-277.304,-0.153,-0.33,0.278,-0.889,1.0
278034.0,-84.634,290.322,-259.498,-0.162,-0.293,0.293,-0.895,1.0
278045.0,-108.809,276.872,-237.275,-0.177,-0.243,0.302,-0.905,1.0
278056.0,-138.429,264.579,-214.715,-0.211,-0.184,0.294,-0.914,1.0
278068.0,-169.497,251.791,-193.69,-0.249,-0.128,0.273,-0.921,1.0
278079.0,-199.76,241.054,-176.486,-0.269,-0.083,0.254,-0.925,1.0
278090.0,-230.188,236.715,-160.663,-0.269,-0.026,0.236,-0.933,1.0
278101.0,-261.882,239.726,-148.416,-0.247,0.037,0.226,-0.942,1.0
278112.0,-286.212,246.796,-147.309,-0.212,0.104,0.248,-0.94,1.0
278123.0,-302.958,250.316,-148.611,-0.195,0.159,0.285,-0.925,1.0
278135.0,-298.433,251.275,-162.878,-0.213,0.167,0.33,-0.905,1.0
278146.0,-294.263,248.247,-169.547,-0.232,0.157,0.313,-0.907,1.0
278159.0,-268.656,244.37,-183.48,-0.257,0.094,0.247,-0.93,1.0
278168.0,-232.521,248.163,-198.908,-0.254,0.022,0.199,-0.946,1.0
278179.0,-192.729,250.512,-213.702,-0.233,-0.026,0.184,-0.955,1.0
278190.0,-150.44,262.329,-234.075,-0.186,-0.092,0.182,-0.961,1.0
278201.0,-103.94,275.285,-258.243,-0.147,-0.15,0.184,-0.96,1.0
278213.0,-71.524,281.255,-279.776,-0.127,-0.202,0.185,-0.953,1.0
278224.0,-46.184,284.133,-291.692,-0.135,-0.24,0.182,-0.944,1.0
278235.0,-29.235,283.268,-301.945,-0.157,-0.258,0.169,-0.938,1.0
278246.0,-25.404,286.487,-311.637,-0.178,-0.261,0.154,-0.936,1.0
278280.0,-41.003,289.073,-306.865,-0.186,-0.265,0.125,-0.938,1.0
278291.0,-58.703,289.861,-291.078,-0.184,-0.235,0.116,-0.947,1.0
278302.0,-84.756,289.845,-270.145,-0.185,-0.184,0.102,-0.96,1.0
278314.0,-114.738,288.796,-249.227,-0.188,-0.136,0.09,-0.969,1.0
278325.0,-153.041,287.766,-226.746,-0.187,-0.056,0.08,-0.977,1.0
278336.0,-194.193,287.456,-208.592,-0.184,0.028,0.066,-0.98,1.0
278347.0,-238.842,286.103,-192.364,-0.177,0.101,0.053,-0.978,1.0
278358.0,-271.433,286.04,-184.813,-0.167,0.168,0.08,-0.968,1.0
278369.0,-296.82,284.872,-179.206,-0.168,0.221,0.123,-0.953,1.0
278380.0,-319.18,279.809,-174.514,-0.19,0.248,0.155,-0.937,1.0
278392.0,-331.195,270.954,-177.595,-0.224,0.259,0.128,-0.931,1.0
278403.0,-332.959,261.527,-184.099,-0.262,0.261,0.092,-0.925,1.0
278414.0,-317.38,251.116,-193.972,-0.292,0.242,0.079,-0.922,1.0
278425.0,-294.578,246.304,-205.628,-0.303,0.216,0.093,-0.923,1.0
278437.0,-238.771,248.219,-212.31,-0.269,0.113,0.131,-0.947,1.0
278447.0,-192.778,259.517,-196.7,-0.241,0.044,0.143,-0.959,1.0
278459.0,-148.231,268.511,-214.348,-0.205,-0.037,0.129,-0.97,1.0
278470.0,-104.783,274.137,-238.046,-0.19,-0.102,0.105,-0.971,1.0
278481.0,-72.89,279.315,-258.3,-0.193,-0.164,0.065,-0.965,1.0
278491.0,-57.934,279.321,-269.13,-0.203,-0.195,0.049,-0.958,1.0
278503.0,-27.302,278.504,-292.43,-0.213,-0.26,0.051,-0.941,1.0
278514.0,-6.401,279.959,-308.245,-0.215,-0.286,0.082,-0.93,1.0
278537.0,-16.306,277.179,-306.406,-0.216,-0.268,0.137,-0.929,1.0
278548.0,-29.453,279.014,-290.954,-0.219,-0.246,0.119,-0.937,1.0
278559.0,-52.856,284.677,-268.156,-0.213,-0.197,0.103,-0.951,1.0
278570.0,-85.078,292.512,-242.189,-0.201,-0.126,0.08,-0.968,1.0
278582.0,-135.58,299.956,-220.052,-0.179,-0.042,0.044,-0.982,1.0
278592.0,-173.619,307.882,-204.874,-0.159,0.04,0.01,-0.986,1.0
278604.0,-217.551,314.171,-195.505,-0.139,0.137,-0.026,-0.981,1.0
278615.0,-257.642,317.863,-187.465,-0.137,0.206,-0.027,-0.968,1.0
278626.0,-279.157,317.025,-184.203,-0.15,0.25,-0.012,-0.957,1.0
278637.0,-280.933,308.593,-181.019,-0.196,0.238,0.013,-0.951,1.0
278649.0,-269.143,302.203,-177.358,-0.239,0.193,0.029,-0.951,1.0
278660.0,-233.244,298.346,-197.141,-0.254,0.129,0.054,-0.957,1.0
278671.0,-189.854,302.101,-207.476,-0.243,0.039,0.096,-0.965,1.0
278682.0,-145.284,310.795,-186.279,-0.223,-0.03,0.114,-0.968,1.0
278693.0,-101.906,323.39,-205.894,-0.182,-0.117,0.101,-0.971,1.0
278704.0,-61.835,328.922,-244.09,-0.162,-0.18,0.07,-0.968,1.0
278715.0,-34.705,331.714,-264.086,-0.166,-0.238,0.057,-0.955,1.0
278726.0,-13.516,326.749,-281.075,-0.194,-0.287,0.058,-0.936,1.0
278738.0,8.012,321.218,-296.605,-0.221,-0.323,0.064,-0.918,1.0
278749.0,12.11,315.527,-302.217,-0.256,-0.334,0.068,-0.905,1.0
278759.0,7.582,310.179,-298.602,-0.274,-0.317,0.084,-0.904,1.0
278771.0,-9.286,309.003,-291.052,-0.271,-0.289,0.098,-0.913,1.0
278782.0,-26.31,308.552,-274.078,-0.267,-0.251,0.086,-0.926,1.0
278793.0,-48.303,311.88,-253.498,-0.26,-0.209,0.068,-0.94,1.0
278804.0,-74.961,315.827,-231.72,-0.247,-0.154,0.058,-0.955,1.0
278815.0,-108.282,316.929,-218.75,-0.237,-0.109,0.051,-0.964,1.0
278827.0,-145.663,321.501,-199.752,-0.224,-0.028,0.028,-0.974,1.0
278838.0,-184.537,324.915,-187.089,-0.213,0.057,-0.002,-0.975,1.0
278849.0,-224.529,328.83,-177.229,-0.204,0.126,-0.022,-0.971,1.0
278860.0,-253.883,330.665,-175.852,-0.196,0.192,-0.022,-0.961,1.0
278871.0,-277.2,332.597,-177.807,-0.191,0.249,-0.012,-0.949,1.0
278883.0,-293.641,335.679,-177.206,-0.196,0.29,0.017,-0.936,1.0
278893.0,-288.189,331.257,-186.899,-0.222,0.293,0.029,-0.929,1.0
278905.0,-283.672,327.657,-193.899,-0.234,0.296,0.03,-0.926,1.0
278916.0,-253.759,330.404,-177.65,-0.241,0.244,0.045,-0.938,1.0
278927.0,-219.89,329.744,-184.11,-0.238,0.19,0.061,-0.951,1.0
278938.0,-167.533,327.335,-190.136,-0.223,0.068,0.073,-0.97,1.0
278949.0,-132.376,328.146,-193.06,-0.222,0.003,0.075,-0.972,1.0
278961.0,-100.561,326.388,-207.261,-0.23,-0.075,0.066,-0.968,1.0
278972.0,-69.567,323.525,-226.734,-0.249,-0.139,0.05,-0.957,1.0
278983.0,-50.828,321.45,-239.287,-0.263,-0.195,0.031,-0.944,1.0
278994.0,-41.339,321.54,-246.729,-0.281,-0.235,0.006,-0.93,1.0
279005.0,-47.009,323.105,-240.681,-0.286,-0.214,0.007,-0.934,1.0
279028.0,-68.972,333.958,-225.861,-0.261,-0.135,0.026,-0.956,1.0
279039.0,-93.403,341.836,-211.755,-0.243,-0.075,0.007,-0.967,1.0
279050.0,-122.329,347.307,-201.402,-0.23,-0.036,-0.006,-0.973,1.0
279061.0,-156.118,352.885,-187.535,-0.208,0.039,-0.015,-0.977,1.0
279072.0,-189.706,355.308,-176.79,-0.194,0.089,-0.02,-0.977,1.0
279084.0,-216.556,359.148,-169.844,-0.182,0.148,-0.014,-0.972,1.0
279095.0,-241.434,358.176,-165.381,-0.177,0.204,-0.011,-0.963,1.0
279106.0,-268.171,354.955,-160.865,-0.178,0.258,-0.008,-0.95,1.0
279118.0,-286.358,354.858,-162.042,-0.179,0.306,0.009,-0.935,1.0
279128.0,-294.123,350.286,-164.949,-0.196,0.339,0.047,-0.919,1.0
279140.0,-291.509,342.271,-165.466,-0.224,0.339,0.08,-0.91,1.0
279151.0,-282.99,335.087,-162.129,-0.246,0.322,0.096,-0.909,1.0
279162.0,-240.866,324.032,-162.164,-0.27,0.213,0.092,-0.935,1.0
279173.0,-203.04,316.598,-160.416,-0.272,0.111,0.073,-0.953,1.0
279184.0,-168.375,314.525,-162.637,-0.272,0.03,0.06,-0.96,1.0
279195.0,-122.949,314.746,-179.972,-0.27,-0.075,0.031,-0.959,1.0
279206.0,-91.7,317.772,-195.732,-0.264,-0.164,-0.013,-0.95,1.0
279219.0,-67.8,319.828,-206.91,-0.256,-0.229,-0.051,-0.938,1.0
279229.0,-58.138,325.97,-214.809,-0.227,-0.26,-0.078,-0.935,1.0
279240.0,-43.501,330.924,-225.102,-0.19,-0.282,-0.064,-0.938,1.0
279254.0,-41.782,339.251,-229.047,-0.12,-0.257,0.018,-0.959,1.0
279262.0,-55.3,340.696,-228.64,-0.057,-0.208,0.093,-0.972,1.0
279273.0,-69.884,341.78,-222.543,-0.027,-0.156,0.092,-0.983,1.0
279285.0,-86.466,344.066,-217.599,-0.02,-0.135,0.04,-0.99,1.0
279296.0,-110.491,335.616,-205.229,-0.039,-0.111,-0.06,-0.991,1.0
279307.0,-141.103,324.012,-192.229,-0.048,-0.086,-0.144,-0.985,1.0
279318.0,-160.053,315.294,-185.053,-0.039,-0.058,-0.193,-0.979,1.0
279329.0,-183.59,303.352,-177.478,-0.023,-0.009,-0.224,-0.974,1.0
279340.0,-212.091,291.821,-171.276,-0.002,0.056,-0.229,-0.972,1.0
279352.0,-236.176,274.36,-167.786,0.012,0.121,-0.25,-0.96,1.0
279363.0,-259.397,256.058,-166.9,0.021,0.181,-0.287,-0.94,1.0
279374.0,-280.509,236.213,-165.806,0.026,0.228,-0.329,-0.916,1.0
279386.0,-298.038,215.086,-165.143,0.034,0.262,-0.376,-0.888,1.0
279397.0,-307.966,198.563,-168.11,0.049,0.287,-0.396,-0.871,1.0
279408.0,-317.812,182.888,-168.827,0.052,0.323,-0.404,-0.854,1.0
279419.0,-319.506,166.956,-169.451,0.037,0.356,-0.395,-0.846,1.0
279430.0,-312.833,153.768,-168.983,0.017,0.372,-0.396,-0.839,1.0
279441.0,-306.044,142.002,-164.027,0.005,0.384,-0.408,-0.828,1.0
279452.0,-291.895,135.449,-159.294,-0.011,0.378,-0.415,-0.828,1.0
279463.0,-270.692,135.104,-154.991,-0.019,0.359,-0.421,-0.833,1.0
279474.0,-244.748,142.336,-146.656,-0.012,0.321,-0.418,-0.85,1.0
279486.0,-220.118,152.233,-138.694,-0.003,0.284,-0.408,-0.868,1.0
279497.0,-177.183,176.913,-134.369,0.016,0.218,-0.346,-0.912,1.0
279508.0,-143.433,193.166,-133.684,0.026,0.173,-0.296,-0.939,1.0
279519.0,-104.746,215.883,-133.519,0.053,0.113,-0.241,-0.962,1.0
279530.0,-65.877,234.094,-145.391,0.091,0.05,-0.189,-0.976,1.0
279541.0,-32.896,247.849,-156.639,0.125,0.0,-0.136,-0.983,1.0
279553.0,-6.42,261.689,-173.328,0.164,-0.038,-0.076,-0.983,1.0
279564.0,14.077,272.21,-190.158,0.201,-0.077,-0.063,-0.975,1.0
279575.0,20.448,278.203,-200.074,0.22,-0.105,-0.084,-0.966,1.0
279631.0,12.525,277.959,-196.813,0.24,-0.046,0.02,-0.969,1.0
279642.0,-3.681,273.534,-193.285,0.245,-0.035,0.03,-0.968,1.0
279653.0,-28.814,271.735,-183.177,0.244,0.0,0.022,-0.97,1.0
279664.0,-47.858,270.038,-175.866,0.242,0.033,0.023,-0.969,1.0
279676.0,-78.584,267.376,-166.176,0.236,0.078,0.02,-0.968,1.0
279687.0,-108.804,262.87,-156.76,0.222,0.124,0.008,-0.967,1.0
279698.0,-140.833,256.278,-147.394,0.204,0.16,-0.017,-0.966,1.0
279709.0,-172.581,252.145,-139.2,0.187,0.19,-0.037,-0.963,1.0
279720.0,-207.078,241.354,-130.274,0.155,0.224,-0.063,-0.96,1.0
279732.0,-235.868,232.852,-123.744,0.132,0.26,-0.069,-0.954,1.0
279743.0,-264.072,226.502,-120.763,0.108,0.302,-0.055,-0.946,1.0
279754.0,-290.751,218.804,-118.383,0.084,0.341,-0.046,-0.935,1.0
279765.0,-314.558,211.267,-126.264,0.071,0.386,-0.038,-0.919,1.0
279776.0,-336.615,206.522,-127.423,0.052,0.429,-0.046,-0.901,1.0
279787.0,-357.854,194.947,-141.125,0.032,0.462,-0.059,-0.884,1.0
279799.0,-369.59,188.959,-147.754,0.014,0.473,-0.075,-0.878,1.0
279810.0,-376.795,182.314,-148.516,-0.007,0.477,-0.082,-0.875,1.0
279821.0,-365.824,181.523,-145.088,-0.021,0.452,-0.062,-0.89,1.0
279843.0,-336.594,189.468,-143.324,-0.027,0.415,0.0,-0.909,1.0
279854.0,-309.579,202.891,-141.748,-0.002,0.38,0.041,-0.924,1.0
279866.0,-275.644,215.815,-146.646,0.032,0.331,0.075,-0.94,1.0
279877.0,-244.292,224.534,-149.667,0.052,0.288,0.106,-0.95,1.0
279888.0,-202.209,235.248,-153.347,0.072,0.226,0.141,-0.961,1.0
279899.0,-166.479,238.791,-163.545,0.083,0.178,0.168,-0.966,1.0
279910.0,-133.435,241.111,-172.845,0.083,0.129,0.179,-0.972,1.0
279921.0,-105.634,241.228,-185.548,0.081,0.088,0.178,-0.977,1.0
279933.0,-81.215,243.851,-198.186,0.081,0.056,0.176,-0.979,1.0
279944.0,-58.487,244.127,-207.434,0.083,0.026,0.179,-0.98,1.0
279955.0,-41.528,247.379,-220.005,0.089,-0.003,0.174,-0.981,1.0
279966.0,-35.197,251.258,-229.377,0.099,-0.018,0.166,-0.981,1.0
279977.0,-26.425,254.272,-237.548,0.109,-0.035,0.169,-0.979,1.0
280011.0,-39.426,255.789,-236.172,0.129,-0.026,0.193,-0.972,1.0
280022.0,-61.616,253.899,-222.665,0.119,0.002,0.188,-0.975,1.0
280034.0,-78.137,252.833,-214.068,0.11,0.023,0.179,-0.977,1.0
280044.0,-109.239,249.362,-198.889,0.091,0.057,0.156,-0.982,1.0
280055.0,-140.208,243.444,-183.792,0.065,0.096,0.13,-0.985,1.0
280067.0,-172.954,235.599,-169.771,0.037,0.14,0.107,-0.984,1.0
280078.0,-205.828,228.154,-157.49,0.014,0.176,0.085,-0.981,1.0
280089.0,-239.189,218.904,-147.755,-0.012,0.219,0.055,-0.974,1.0
280101.0,-269.916,210.017,-140.891,-0.032,0.261,0.033,-0.964,1.0
280111.0,-298.499,202.328,-133.357,-0.046,0.297,0.031,-0.953,1.0
280122.0,-316.872,195.233,-127.797,-0.059,0.318,0.052,-0.945,1.0
280134.0,-327.863,189.464,-126.123,-0.07,0.325,0.085,-0.939,1.0
280145.0,-339.115,183.966,-127.04,-0.079,0.335,0.119,-0.931,1.0
280156.0,-339.572,179.374,-141.958,-0.078,0.336,0.167,-0.924,1.0
280168.0,-331.836,183.745,-149.118,-0.075,0.33,0.191,-0.921,1.0
280178.0,-319.625,190.173,-152.173,-0.068,0.316,0.173,-0.93,1.0
280190.0,-306.138,197.8,-157.353,-0.064,0.293,0.136,-0.944,1.0
280201.0,-289.315,203.826,-164.417,-0.062,0.272,0.117,-0.953,1.0
280212.0,-263.239,210.722,-171.016,-0.053,0.23,0.099,-0.967,1.0
280223.0,-232.506,216.537,-180.201,-0.039,0.181,0.104,-0.977,1.0
280235.0,-197.776,221.293,-192.497,-0.022,0.133,0.133,-0.982,1.0
280245.0,-168.294,224.854,-204.755,-0.009,0.095,0.156,-0.983,1.0
280257.0,-136.978,226.669,-220.173,0.002,0.062,0.178,-0.982,1.0
280268.0,-112.582,227.674,-236.252,-0.0,0.03,0.166,-0.986,1.0
280279.0,-92.921,227.62,-250.079,-0.009,0.001,0.151,-0.988,1.0
280290.0,-78.647,226.231,-262.004,-0.03,-0.023,0.13,-0.991,1.0
280301.0,-69.03,224.881,-271.659,-0.043,-0.045,0.114,-0.991,1.0
280313.0,-60.532,227.377,-282.444,-0.044,-0.062,0.108,-0.991,1.0
280324.0,-59.517,232.703,-290.68,-0.028,-0.066,0.114,-0.991,1.0
280335.0,-62.818,240.148,-294.933,-0.002,-0.059,0.129,-0.99,1.0
280346.0,-73.827,246.356,-294.586,0.021,-0.047,0.146,-0.988,1.0
280357.0,-86.493,251.059,-290.498,0.036,-0.027,0.161,-0.986,1.0
280368.0,-98.823,255.021,-286.541,0.044,-0.009,0.165,-0.985,1.0
280379.0,-123.595,258.729,-275.677,0.037,0.018,0.151,-0.988,1.0
280391.0,-150.301,259.424,-263.344,0.023,0.055,0.132,-0.99,1.0
280402.0,-179.182,258.337,-251.114,0.003,0.096,0.111,-0.989,1.0
280413.0,-211.488,258.042,-240.615,-0.013,0.135,0.087,-0.987,1.0
280424.0,-238.161,257.951,-233.35,-0.024,0.172,0.067,-0.983,1.0
280435.0,-265.509,257.763,-227.011,-0.032,0.21,0.051,-0.976,1.0
280446.0,-291.81,257.814,-220.566,-0.033,0.24,0.048,-0.969,1.0
280458.0,-308.85,259.404,-216.513,-0.028,0.264,0.068,-0.962,1.0
280470.0,-324.317,260.862,-212.79,-0.024,0.286,0.091,-0.954,1.0
280480.0,-327.896,263.239,-201.835,-0.02,0.293,0.13,-0.947,1.0
280503.0,-325.529,255.654,-204.197,-0.046,0.283,0.148,-0.946,1.0
280513.0,-318.385,252.562,-202.93,-0.061,0.278,0.127,-0.95,1.0
280525.0,-307.567,250.963,-205.959,-0.067,0.271,0.11,-0.954,1.0
280536.0,-289.151,249.527,-207.081,-0.068,0.249,0.111,-0.96,1.0
280547.0,-269.779,248.922,-209.1,-0.066,0.22,0.123,-0.965,1.0
280559.0,-237.09,249.365,-214.643,-0.055,0.17,0.148,-0.973,1.0
280569.0,-204.066,249.761,-222.262,-0.038,0.116,0.17,-0.978,1.0
280581.0,-172.628,249.729,-231.452,-0.025,0.071,0.188,-0.979,1.0
280592.0,-147.48,250.676,-240.376,-0.02,0.039,0.197,-0.979,1.0
280603.0,-126.156,250.581,-250.063,-0.017,0.011,0.196,-0.98,1.0
280614.0,-107.799,250.731,-261.855,-0.021,-0.01,0.179,-0.984,1.0
