head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,head_rot_w,left_hand_pos_x,left_hand_pos_y,left_hand_pos_z,left_hand_rot_x,left_hand_rot_y,left_hand_rot_z,left_hand_rot_w,right_hand_pos_x,right_hand_pos_y,right_hand_pos_z,right_hand_rot_x,right_hand_rot_y,right_hand_rot_z,right_hand_rot_w,delta_time_ms
-16.7,-4.82,-32.39,-0.306,0.225,0.013,0.925,-28.18,-41.27,-45.25,0.082,0.008,0.112,0.99,-16.24,-37.1,-48.44,0.335,0.288,0.272,0.855,7206
-16.71,-4.82,-32.38,-0.306,0.227,0.014,0.925,-28.13,-41.57,-45.27,0.078,0.007,0.108,0.991,-16.13,-36.87,-48.65,0.337,0.282,0.271,0.856,7235
-16.73,-4.83,-32.38,-0.306,0.229,0.015,0.924,-27.84,-41.8,-45.21,0.075,-0.003,0.106,0.992,-16.01,-36.71,-48.83,0.337,0.279,0.268,0.858,7264
-16.76,-4.85,-32.39,-0.307,0.232,0.016,0.923,-27.42,-41.95,-45.09,0.076,-0.017,0.106,0.991,-15.78,-36.58,-49.04,0.338,0.275,0.267,0.86,7292
-16.78,-4.88,-32.39,-0.308,0.234,0.016,0.922,-27.08,-42.22,-45.02,0.07,-0.025,0.114,0.991,-15.62,-36.58,-49.18,0.339,0.274,0.271,0.858,7321
-16.79,-4.94,-32.39,-0.311,0.236,0.017,0.921,-26.75,-42.56,-44.96,0.062,-0.03,0.115,0.991,-15.46,-36.69,-49.28,0.338,0.276,0.278,0.856,7348
-16.82,-4.99,-32.38,-0.313,0.237,0.016,0.919,-26.41,-42.68,-44.85,0.065,-0.039,0.109,0.991,-15.28,-36.88,-49.36,0.337,0.28,0.285,0.853,7376
-16.84,-5.04,-32.4,-0.315,0.239,0.017,0.918,-26.23,-42.67,-44.76,0.069,-0.043,0.113,0.99,-15.08,-37.03,-49.42,0.336,0.282,0.29,0.851,7405
-16.86,-5.07,-32.41,-0.316,0.241,0.017,0.917,-26.15,-42.72,-44.73,0.067,-0.044,0.121,0.989,-14.87,-37.16,-49.48,0.335,0.283,0.292,0.85,7432
-16.87,-5.08,-32.43,-0.317,0.242,0.017,0.917,-26.16,-42.69,-44.73,0.066,-0.042,0.125,0.989,-14.66,-37.3,-49.52,0.333,0.285,0.294,0.85,7459
-16.88,-5.07,-32.48,-0.316,0.243,0.018,0.917,-26.13,-42.51,-44.69,0.074,-0.042,0.119,0.989,-14.43,-37.46,-49.57,0.33,0.285,0.296,0.85,7488
-16.86,-5.09,-32.52,-0.316,0.244,0.018,0.917,-26.11,-42.17,-44.64,0.091,-0.043,0.11,0.989,-14.19,-37.6,-49.66,0.327,0.283,0.298,0.851,7515
-16.85,-5.1,-32.53,-0.317,0.244,0.019,0.917,-26.16,-42.0,-44.67,0.102,-0.038,0.097,0.989,-13.95,-37.72,-49.76,0.323,0.278,0.298,0.854,7543
-16.82,-5.1,-32.55,-0.317,0.244,0.019,0.917,-26.32,-42.03,-44.78,0.104,-0.026,0.082,0.991,-13.79,-37.88,-49.81,0.319,0.276,0.298,0.856,7572
-16.79,-5.1,-32.58,-0.316,0.244,0.02,0.917,-26.37,-42.13,-44.84,0.102,-0.022,0.086,0.991,-13.69,-38.02,-49.81,0.316,0.275,0.297,0.858,7600
-16.77,-5.09,-32.59,-0.316,0.244,0.02,0.917,-26.32,-42.19,-44.85,0.099,-0.024,0.094,0.99,-13.67,-38.08,-49.8,0.315,0.276,0.296,0.859,7613
-16.76,-5.09,-32.59,-0.316,0.243,0.02,0.917,-26.28,-42.2,-44.83,0.098,-0.027,0.098,0.99,-13.75,-38.06,-49.74,0.315,0.277,0.294,0.859,7632
-16.75,-5.09,-32.6,-0.316,0.243,0.02,0.917,-26.23,-42.17,-44.83,0.099,-0.029,0.101,0.99,-13.75,-38.09,-49.72,0.315,0.277,0.292,0.86,7644
-16.72,-5.09,-32.61,-0.316,0.243,0.02,0.917,-26.18,-42.1,-44.82,0.102,-0.03,0.102,0.989,-13.76,-38.12,-49.69,0.314,0.278,0.29,0.86,7655
-16.7,-5.1,-32.62,-0.316,0.243,0.02,0.917,-26.12,-42.03,-44.8,0.105,-0.031,0.102,0.989,-13.77,-38.15,-49.66,0.313,0.279,0.289,0.861,7668
-16.68,-5.1,-32.63,-0.316,0.243,0.019,0.917,-26.06,-41.92,-44.81,0.108,-0.031,0.099,0.989,-13.83,-38.13,-49.61,0.314,0.279,0.289,0.86,7695
-16.64,-5.11,-32.66,-0.317,0.243,0.019,0.917,-26.0,-41.84,-44.83,0.112,-0.03,0.097,0.989,-13.84,-38.17,-49.56,0.314,0.28,0.289,0.86,7710
-16.6,-5.11,-32.69,-0.317,0.242,0.019,0.917,-25.93,-41.77,-44.86,0.116,-0.03,0.096,0.988,-13.89,-38.2,-49.51,0.314,0.281,0.288,0.86,7736
-16.57,-5.11,-32.72,-0.316,0.242,0.019,0.917,-25.78,-41.71,-44.84,0.121,-0.036,0.092,0.988,-13.94,-38.2,-49.5,0.314,0.282,0.287,0.86,7763
-16.53,-5.1,-32.76,-0.315,0.242,0.018,0.917,-25.61,-41.56,-44.82,0.13,-0.042,0.085,0.987,-13.97,-38.23,-49.47,0.314,0.283,0.286,0.86,7776
-16.52,-5.1,-32.78,-0.315,0.242,0.018,0.918,-25.54,-41.51,-44.83,0.134,-0.044,0.081,0.987,-13.98,-38.24,-49.47,0.313,0.283,0.285,0.86,7789
-16.51,-5.09,-32.79,-0.315,0.242,0.017,0.917,-25.61,-41.61,-44.91,0.129,-0.042,0.083,0.987,-14.01,-38.25,-49.5,0.313,0.284,0.286,0.86,7816
-16.49,-5.09,-32.83,-0.316,0.242,0.017,0.917,-25.73,-41.67,-45.02,0.127,-0.037,0.084,0.988,-14.04,-38.3,-49.52,0.313,0.285,0.286,0.86,7832
-16.5,-5.07,-32.88,-0.315,0.244,0.017,0.917,-26.14,-41.71,-45.19,0.13,-0.025,0.086,0.988,-14.07,-38.32,-49.55,0.313,0.285,0.286,0.859,7858
-16.55,-5.01,-32.97,-0.312,0.246,0.017,0.917,-26.73,-41.82,-45.42,0.132,-0.013,0.084,0.988,-14.07,-38.34,-49.6,0.313,0.286,0.286,0.86,7886
-16.62,-4.93,-33.07,-0.31,0.248,0.017,0.918,-27.51,-42.0,-45.76,0.136,-0.004,0.075,0.988,-14.08,-38.36,-49.66,0.312,0.287,0.285,0.86,7915
-16.74,-4.81,-33.22,-0.305,0.252,0.017,0.918,-28.78,-42.36,-46.45,0.134,0.013,0.063,0.989,-14.08,-38.39,-49.78,0.311,0.289,0.284,0.86,7939
-16.88,-4.69,-33.33,-0.301,0.257,0.018,0.918,-30.41,-42.66,-47.5,0.134,0.029,0.044,0.99,-14.02,-38.34,-49.98,0.31,0.286,0.285,0.861,7967
-17.06,-4.55,-33.46,-0.296,0.262,0.019,0.918,-32.69,-42.46,-49.23,0.153,0.052,0.002,0.987,-13.95,-38.25,-50.24,0.309,0.28,0.285,0.863,7993
-17.31,-4.38,-33.58,-0.292,0.266,0.018,0.918,-35.02,-41.78,-51.28,0.175,0.07,-0.044,0.981,-13.96,-38.21,-50.49,0.308,0.279,0.284,0.864,8020
-17.52,-4.26,-33.67,-0.29,0.268,0.016,0.919,-36.9,-40.76,-53.05,0.193,0.083,-0.069,0.975,-14.05,-38.23,-50.65,0.306,0.281,0.284,0.864,8045
-17.85,-4.09,-33.87,-0.284,0.271,0.015,0.92,-39.82,-39.35,-55.46,0.212,0.112,-0.104,0.965,-14.16,-38.26,-50.92,0.305,0.28,0.284,0.865,8071
-18.26,-3.92,-34.1,-0.279,0.275,0.013,0.92,-42.64,-37.65,-57.8,0.236,0.139,-0.138,0.952,-14.31,-38.28,-51.27,0.304,0.278,0.285,0.866,8099
-18.71,-3.8,-34.33,-0.276,0.277,0.009,0.921,-45.49,-35.89,-60.1,0.258,0.165,-0.148,0.94,-14.52,-38.32,-51.65,0.304,0.274,0.293,0.864,8126
-19.19,-3.69,-34.57,-0.274,0.278,0.005,0.921,-48.13,-34.68,-62.13,0.272,0.19,-0.157,0.93,-14.71,-38.31,-52.06,0.305,0.268,0.303,0.862,8153
-19.71,-3.54,-34.84,-0.274,0.279,0.002,0.92,-50.48,-34.27,-63.98,0.259,0.219,-0.194,0.92,-14.86,-38.17,-52.51,0.305,0.257,0.309,0.863,8182
-20.21,-3.37,-35.14,-0.271,0.281,-0.0,0.921,-51.81,-34.33,-65.3,0.241,0.221,-0.233,0.916,-14.97,-37.91,-52.92,0.304,0.244,0.308,0.868,8209
-20.7,-3.21,-35.48,-0.268,0.281,-0.001,0.921,-53.01,-34.3,-66.31,0.236,0.218,-0.196,0.927,-15.05,-37.62,-53.29,0.303,0.23,0.305,0.873,8237
-21.16,-3.09,-35.85,-0.264,0.281,-0.003,0.923,-53.91,-34.27,-67.0,0.242,0.219,-0.17,0.93,-15.14,-37.29,-53.6,0.3,0.215,0.295,0.881,8266
-21.6,-2.99,-36.26,-0.26,0.279,-0.006,0.924,-54.23,-34.83,-67.52,0.231,0.211,-0.189,0.931,-15.31,-37.16,-53.88,0.297,0.202,0.289,0.887,8293
-22.02,-2.95,-36.65,-0.257,0.276,-0.009,0.926,-54.38,-35.65,-68.01,0.213,0.197,-0.213,0.933,-15.57,-37.21,-54.1,0.293,0.193,0.289,0.891,8321
-22.39,-2.97,-36.99,-0.258,0.273,-0.01,0.927,-54.39,-36.47,-68.16,0.204,0.186,-0.203,0.939,-15.94,-37.44,-54.26,0.289,0.19,0.289,0.893,8349
-22.75,-3.02,-37.29,-0.26,0.27,-0.009,0.927,-54.33,-37.11,-68.27,0.199,0.173,-0.181,0.947,-16.29,-37.67,-54.45,0.284,0.189,0.288,0.895,8377
-23.08,-3.1,-37.56,-0.262,0.268,-0.007,0.927,-54.05,-37.45,-68.16,0.206,0.159,-0.171,0.95,-16.61,-37.87,-54.65,0.28,0.188,0.288,0.896,8404
-23.38,-3.19,-37.77,-0.265,0.266,-0.005,0.927,-53.97,-37.6,-68.06,0.213,0.154,-0.161,0.951,-16.92,-38.02,-54.81,0.278,0.189,0.29,0.896,8433
-23.66,-3.26,-37.96,-0.267,0.264,-0.003,0.927,-54.04,-37.65,-68.04,0.22,0.149,-0.14,0.954,-17.25,-38.12,-54.92,0.278,0.194,0.29,0.895,8457
-23.91,-3.29,-38.09,-0.269,0.264,-0.001,0.926,-54.15,-37.4,-67.87,0.232,0.146,-0.097,0.957,-17.58,-38.17,-55.0,0.279,0.201,0.291,0.893,8484
-24.13,-3.3,-38.18,-0.27,0.266,0.001,0.925,-54.24,-36.89,-67.67,0.251,0.14,-0.06,0.956,-17.86,-38.2,-55.1,0.281,0.208,0.293,0.89,8513
-24.32,-3.29,-38.23,-0.271,0.268,0.001,0.925,-54.33,-36.5,-67.57,0.262,0.133,-0.029,0.956,-18.11,-38.24,-55.22,0.283,0.215,0.299,0.886,8542
-24.49,-3.25,-38.26,-0.27,0.27,0.002,0.924,-54.53,-36.01,-67.44,0.274,0.13,-0.009,0.953,-18.24,-38.2,-55.37,0.285,0.22,0.304,0.882,8570
-24.64,-3.18,-38.31,-0.267,0.273,0.004,0.924,-54.82,-35.73,-67.43,0.279,0.134,-0.006,0.951,-18.24,-38.06,-55.57,0.287,0.22,0.304,0.881,8599
-24.74,-3.13,-38.33,-0.265,0.276,0.005,0.924,-54.98,-35.64,-67.48,0.28,0.133,-0.014,0.951,-18.23,-37.96,-55.75,0.288,0.222,0.305,0.88,8627
-24.82,-3.11,-38.36,-0.263,0.279,0.007,0.924,-54.99,-35.6,-67.5,0.283,0.124,-0.015,0.951,-18.19,-37.89,-55.96,0.288,0.222,0.306,0.88,8655
-24.88,-3.1,-38.39,-0.263,0.281,0.008,0.923,-54.93,-35.66,-67.49,0.282,0.112,-0.013,0.953,-18.1,-37.86,-56.17,0.289,0.219,0.307,0.88,8684
-24.9,-3.1,-38.42,-0.263,0.282,0.007,0.923,-54.77,-35.73,-67.4,0.281,0.096,-0.013,0.955,-18.1,-37.89,-56.33,0.289,0.22,0.31,0.879,8711
-24.91,-3.11,-38.45,-0.264,0.283,0.006,0.922,-54.63,-35.72,-67.27,0.283,0.085,-0.015,0.955,-18.16,-37.94,-56.43,0.289,0.221,0.312,0.878,8739
-24.9,-3.14,-38.47,-0.266,0.283,0.006,0.921,-54.66,-35.76,-67.17,0.28,0.082,-0.012,0.956,-18.25,-37.95,-56.48,0.289,0.222,0.313,0.877,8768
-24.86,-3.18,-38.46,-0.268,0.283,0.005,0.921,-54.73,-35.72,-67.04,0.282,0.08,-0.011,0.956,-18.4,-37.94,-56.43,0.29,0.224,0.312,0.877,8795
-24.84,-3.21,-38.44,-0.271,0.283,0.005,0.92,-54.68,-35.63,-66.86,0.287,0.074,-0.014,0.955,-18.62,-37.88,-56.27,0.291,0.228,0.308,0.876,8820
-24.8,-3.23,-38.4,-0.272,0.283,0.006,0.92,-54.66,-35.55,-66.64,0.291,0.068,-0.009,0.954,-18.9,-37.81,-56.02,0.292,0.235,0.303,0.876,8848
-24.76,-3.23,-38.36,-0.272,0.284,0.007,0.919,-54.8,-35.45,-66.37,0.298,0.067,0.007,0.952,-19.19,-37.78,-55.73,0.292,0.243,0.296,0.876,8873
-24.74,-3.22,-38.31,-0.271,0.286,0.008,0.919,-55.0,-35.37,-66.12,0.303,0.075,0.016,0.95,-19.43,-37.82,-55.49,0.293,0.249,0.292,0.876,8900
-24.7,-3.19,-38.26,-0.27,0.287,0.01,0.919,-55.11,-35.33,-65.92,0.307,0.081,0.019,0.948,-19.62,-37.95,-55.26,0.293,0.255,0.291,0.874,8930
-24.66,-3.18,-38.21,-0.269,0.289,0.01,0.919,-55.14,-35.33,-65.76,0.31,0.084,0.019,0.947,-19.75,-38.1,-55.07,0.292,0.261,0.29,0.873,8958
-24.62,-3.18,-38.15,-0.27,0.289,0.011,0.918,-55.1,-35.37,-65.61,0.312,0.087,0.013,0.946,-19.76,-38.26,-54.95,0.29,0.265,0.289,0.873,8987
-24.58,-3.19,-38.12,-0.27,0.29,0.01,0.918,-55.27,-35.68,-65.77,0.298,0.097,0.011,0.95,-19.6,-38.31,-55.0,0.289,0.262,0.291,0.874,9016
-24.54,-3.2,-38.07,-0.27,0.291,0.011,0.918,-55.51,-35.93,-65.79,0.287,0.109,0.013,0.952,-19.58,-38.39,-54.93,0.288,0.263,0.291,0.874,9031
-24.54,-3.21,-38.06,-0.27,0.29,0.011,0.918,-55.65,-36.01,-65.82,0.283,0.114,0.017,0.952,-19.52,-38.38,-54.96,0.288,0.262,0.292,0.874,9045
-24.52,-3.21,-38.04,-0.271,0.29,0.011,0.918,-55.71,-35.99,-65.71,0.287,0.116,0.024,0.951,-19.44,-38.4,-54.95,0.288,0.261,0.293,0.874,9064
-24.49,-3.22,-38.01,-0.271,0.291,0.011,0.918,-55.69,-35.89,-65.56,0.295,0.114,0.027,0.948,-19.38,-38.41,-54.93,0.288,0.261,0.293,0.873,9077
-24.47,-3.22,-37.99,-0.271,0.291,0.011,0.918,-55.59,-35.77,-65.39,0.304,0.11,0.03,0.946,-19.32,-38.43,-54.92,0.287,0.262,0.293,0.873,9086
-24.44,-3.22,-37.95,-0.271,0.291,0.011,0.918,-55.49,-35.7,-65.27,0.307,0.105,0.032,0.945,-19.25,-38.43,-54.91,0.287,0.262,0.294,0.873,9100
-24.42,-3.22,-37.93,-0.271,0.29,0.011,0.918,-55.39,-35.75,-65.27,0.302,0.102,0.031,0.947,-19.12,-38.39,-54.94,0.287,0.26,0.295,0.873,9127
-24.38,-3.22,-37.87,-0.271,0.29,0.012,0.918,-55.33,-35.74,-65.17,0.301,0.103,0.029,0.947,-19.0,-38.39,-54.93,0.287,0.26,0.296,0.873,9143
-24.35,-3.21,-37.82,-0.271,0.29,0.012,0.918,-55.35,-35.69,-65.04,0.304,0.107,0.026,0.946,-18.83,-38.34,-54.95,0.287,0.258,0.297,0.873,9167
-24.34,-3.2,-37.79,-0.27,0.29,0.012,0.918,-55.44,-35.69,-65.03,0.304,0.113,0.025,0.946,-18.73,-38.31,-54.98,0.288,0.257,0.298,0.873,9195
-24.32,-3.19,-37.74,-0.27,0.29,0.012,0.918,-55.45,-35.69,-64.95,0.305,0.116,0.02,0.945,-18.6,-38.29,-55.0,0.288,0.256,0.299,0.873,9209
-24.31,-3.18,-37.69,-0.27,0.29,0.012,0.918,-55.47,-35.75,-64.93,0.304,0.119,0.011,0.945,-18.48,-38.29,-55.03,0.288,0.255,0.301,0.873,9233
-24.29,-3.18,-37.63,-0.27,0.29,0.012,0.918,-55.48,-35.95,-65.07,0.292,0.117,0.016,0.949,-18.43,-38.29,-55.06,0.288,0.254,0.303,0.872,9275
-24.27,-3.19,-37.53,-0.27,0.29,0.012,0.918,-55.48,-36.06,-65.05,0.285,0.117,0.015,0.951,-18.28,-38.25,-55.09,0.288,0.252,0.305,0.872,9300
-24.27,-3.18,-37.48,-0.27,0.29,0.012,0.918,-55.46,-36.05,-65.02,0.28,0.114,0.022,0.953,-18.32,-38.19,-55.06,0.289,0.251,0.304,0.872,9328
-24.27,-3.18,-37.43,-0.27,0.29,0.011,0.918,-55.41,-35.89,-64.9,0.284,0.114,0.01,0.952,-18.34,-38.13,-55.02,0.29,0.251,0.304,0.872,9352
-24.28,-3.17,-37.41,-0.27,0.291,0.012,0.918,-55.61,-35.79,-64.73,0.286,0.125,0.002,0.95,-18.42,-38.08,-54.97,0.29,0.251,0.301,0.873,9379
-24.27,-3.16,-37.37,-0.269,0.291,0.012,0.918,-55.8,-35.77,-64.44,0.287,0.13,0.011,0.949,-18.49,-38.03,-54.9,0.291,0.251,0.299,0.874,9407
-24.26,-3.16,-37.33,-0.269,0.291,0.012,0.918,-55.74,-35.8,-64.11,0.29,0.123,0.017,0.949,-18.59,-38.01,-54.81,0.291,0.251,0.297,0.874,9434
-24.25,-3.15,-37.3,-0.268,0.29,0.012,0.919,-55.69,-35.99,-63.87,0.289,0.122,0.012,0.949,-18.72,-38.03,-54.71,0.291,0.253,0.295,0.874,9461
-24.23,-3.15,-37.26,-0.267,0.289,0.013,0.919,-55.57,-36.26,-63.77,0.284,0.119,0.0,0.951,-18.87,-38.09,-54.59,0.292,0.255,0.295,0.873,9490
-24.21,-3.15,-37.23,-0.268,0.289,0.013,0.919,-55.45,-36.47,-63.65,0.283,0.115,-0.011,0.952,-18.98,-38.12,-54.5,0.292,0.257,0.293,0.873,9517
-24.21,-3.15,-37.21,-0.267,0.288,0.013,0.92,-55.46,-36.59,-63.52,0.284,0.115,-0.015,0.952,-19.06,-38.16,-54.42,0.291,0.258,0.292,0.874,9544
-24.22,-3.15,-37.19,-0.267,0.288,0.012,0.92,-55.54,-36.67,-63.52,0.283,0.116,-0.019,0.952,-19.13,-38.22,-54.35,0.291,0.26,0.292,0.873,9573
-24.24,-3.16,-37.16,-0.267,0.289,0.012,0.919,-55.65,-36.63,-63.49,0.287,0.117,-0.019,0.95,-19.16,-38.29,-54.3,0.29,0.261,0.291,0.874,9597
-24.27,-3.17,-37.13,-0.267,0.29,0.012,0.919,-55.94,-36.3,-63.47,0.299,0.126,-0.015,0.946,-19.19,-38.37,-54.27,0.289,0.262,0.292,0.873,9624
-24.32,-3.18,-37.1,-0.267,0.291,0.011,0.919,-56.21,-35.88,-63.49,0.31,0.134,-0.0,0.941,-19.2,-38.44,-54.25,0.289,0.262,0.294,0.873,9653
-24.36,-3.18,-37.09,-0.268,0.292,0.011,0.918,-56.29,-35.58,-63.59,0.313,0.135,0.011,0.94,-19.18,-38.47,-54.25,0.289,0.261,0.294,0.873,9681
-24.4,-3.18,-37.08,-0.268,0.293,0.01,0.918,-56.1,-35.39,-63.8,0.309,0.131,0.007,0.942,-19.17,-38.49,-54.25,0.288,0.261,0.294,0.873,9709
-24.42,-3.17,-37.06,-0.268,0.293,0.01,0.918,-56.07,-35.14,-63.87,0.313,0.136,0.002,0.94,-19.15,-38.51,-54.27,0.288,0.26,0.294,0.873,9738
-24.44,-3.17,-37.05,-0.268,0.293,0.01,0.918,-56.37,-35.03,-63.89,0.314,0.152,0.009,0.937,-19.12,-38.51,-54.31,0.288,0.258,0.295,0.874,9765
-24.45,-3.18,-37.05,-0.268,0.293,0.01,0.918,-56.66,-35.17,-63.95,0.306,0.165,0.019,0.938,-19.1,-38.48,-54.33,0.287,0.256,0.295,0.875,9793
-24.45,-3.18,-37.04,-0.268,0.292,0.01,0.918,-56.67,-35.51,-64.15,0.288,0.169,0.017,0.942,-19.11,-38.45,-54.32,0.288,0.256,0.294,0.875,9822
-24.44,-3.18,-37.04,-0.268,0.291,0.01,0.918,-56.42,-35.83,-64.15,0.281,0.159,0.01,0.946,-19.14,-38.39,-54.3,0.289,0.255,0.293,0.875,9850
-24.42,-3.19,-37.04,-0.268,0.291,0.01,0.918,-56.01,-36.25,-64.16,0.272,0.141,0.002,0.952,-19.17,-38.35,-54.27,0.289,0.255,0.292,0.875,9878
-24.39,-3.18,-37.02,-0.268,0.29,0.009,0.919,-55.68,-36.79,-64.15,0.262,0.128,-0.016,0.956,-19.17,-38.33,-54.24,0.29,0.255,0.291,0.875,9907
-24.37,-3.18,-37.03,-0.268,0.289,0.008,0.919,-55.58,-37.33,-64.17,0.25,0.126,-0.038,0.959,-19.16,-38.3,-54.22,0.29,0.254,0.292,0.875,9934
-24.35,-3.18,-37.03,-0.268,0.288,0.008,0.919,-55.69,-37.89,-64.03,0.239,0.127,-0.053,0.961,-19.12,-38.29,-54.21,0.29,0.253,0.292,0.876,9962
-24.33,-3.19,-37.03,-0.268,0.288,0.007,0.919,-56.0,-38.29,-63.65,0.238,0.133,-0.054,0.961,-19.07,-38.32,-54.2,0.289,0.253,0.291,0.876,9991
-24.32,-3.2,-37.03,-0.268,0.287,0.007,0.92,-56.18,-38.59,-63.34,0.237,0.131,-0.048,0.961,-19.02,-38.35,-54.21,0.289,0.252,0.292,0.876,10019
-24.33,-3.21,-37.03,-0.269,0.286,0.007,0.92,-56.34,-38.79,-63.09,0.238,0.133,-0.055,0.961,-18.97,-38.42,-54.24,0.288,0.251,0.293,0.876,10047
-24.34,-3.21,-37.03,-0.268,0.286,0.007,0.92,-56.59,-38.99,-63.05,0.231,0.139,-0.057,0.961,-18.95,-38.5,-54.25,0.287,0.251,0.295,0.876,10076
-24.38,-3.22,-37.03,-0.268,0.286,0.007,0.92,-56.75,-38.96,-63.06,0.232,0.142,-0.055,0.961,-18.97,-38.57,-54.25,0.286,0.253,0.295,0.876,10103
-24.42,-3.22,-37.02,-0.268,0.287,0.007,0.919,-56.7,-38.72,-63.07,0.24,0.139,-0.059,0.959,-19.01,-38.63,-54.25,0.285,0.254,0.296,0.876,10131
-24.49,-3.23,-36.99,-0.269,0.288,0.007,0.919,-56.58,-38.25,-63.16,0.252,0.13,-0.048,0.958,-19.08,-38.67,-54.25,0.286,0.255,0.296,0.875,10159
-24.56,-3.22,-36.98,-0.269,0.29,0.007,0.918,-56.47,-37.6,-63.26,0.266,0.125,-0.026,0.956,-19.21,-38.71,-54.22,0.286,0.258,0.296,0.874,10187
-24.63,-3.22,-36.96,-0.269,0.293,0.007,0.918,-56.42,-36.91,-63.37,0.28,0.125,-0.005,0.952,-19.33,-38.71,-54.2,0.286,0.26,0.297,0.873,10215
-24.7,-3.21,-36.95,-0.269,0.294,0.007,0.917,-56.08,-36.31,-63.74,0.284,0.113,0.019,0.952,-19.45,-38.63,-54.19,0.288,0.26,0.295,0.873,10243
-24.76,-3.2,-36.95,-0.269,0.294,0.007,0.917,-55.56,-35.63,-64.03,0.294,0.092,0.044,0.951,-19.56,-38.55,-54.2,0.289,0.26,0.293,0.874,10271
-24.77,-3.19,-36.96,-0.269,0.294,0.007,0.917,-55.06,-35.05,-64.13,0.305,0.061,0.081,0.947,-19.63,-38.5,-54.21,0.289,0.26,0.294,0.873,10298
-24.81,-3.18,-36.96,-0.269,0.293,0.007,0.917,-54.62,-34.38,-64.26,0.316,0.031,0.126,0.94,-19.72,-38.45,-54.21,0.29,0.26,0.294,0.873,10313
-24.8,-3.17,-36.97,-0.269,0.292,0.006,0.918,-54.39,-34.34,-64.21,0.313,0.002,0.163,0.936,-19.71,-38.41,-54.24,0.29,0.258,0.293,0.874,10338
-24.84,-3.15,-36.99,-0.269,0.291,0.005,0.918,-53.79,-33.72,-64.27,0.319,-0.046,0.217,0.922,-19.8,-38.35,-54.25,0.291,0.258,0.292,0.874,10351
-24.85,-3.14,-37.01,-0.269,0.29,0.005,0.918,-53.4,-33.46,-64.19,0.321,-0.082,0.239,0.913,-19.84,-38.34,-54.24,0.291,0.259,0.292,0.874,10373
-24.88,-3.12,-37.05,-0.268,0.288,0.003,0.919,-53.12,-33.34,-64.06,0.33,-0.113,0.231,0.908,-19.89,-38.35,-54.22,0.29,0.259,0.293,0.873,10392
-24.93,-3.08,-37.12,-0.267,0.287,0.002,0.92,-53.01,-33.09,-64.21,0.339,-0.14,0.229,0.902,-19.96,-38.33,-54.22,0.29,0.259,0.294,0.873,10407
-24.98,-3.04,-37.21,-0.266,0.285,0.0,0.921,-53.81,-33.64,-65.07,0.322,-0.109,0.212,0.916,-19.96,-38.33,-54.21,0.29,0.259,0.295,0.873,10434
-25.06,-3.0,-37.32,-0.265,0.283,-0.002,0.922,-54.2,-33.79,-65.76,0.312,-0.109,0.214,0.919,-20.0,-38.34,-54.2,0.289,0.258,0.296,0.873,10449
-25.12,-2.98,-37.39,-0.264,0.281,-0.003,0.922,-54.57,-34.06,-66.25,0.305,-0.1,0.204,0.925,-20.01,-38.35,-54.2,0.288,0.258,0.296,0.873,10462
-25.17,-2.97,-37.46,-0.264,0.28,-0.005,0.923,-54.78,-34.25,-66.6,0.299,-0.1,0.196,0.929,-20.0,-38.39,-54.2,0.286,0.258,0.297,0.873,10481
-25.24,-2.95,-37.55,-0.264,0.277,-0.006,0.924,-54.93,-34.48,-66.95,0.29,-0.1,0.187,0.933,-19.98,-38.44,-54.21,0.285,0.257,0.299,0.874,10494
-25.31,-2.94,-37.65,-0.264,0.275,-0.007,0.924,-55.06,-34.72,-67.3,0.282,-0.098,0.173,0.938,-19.97,-38.48,-54.22,0.283,0.257,0.301,0.874,10501
-25.38,-2.93,-37.75,-0.264,0.273,-0.008,0.925,-55.15,-34.96,-67.65,0.274,-0.096,0.155,0.944,-19.93,-38.52,-54.24,0.282,0.255,0.303,0.874,10515
-25.52,-2.92,-37.92,-0.263,0.269,-0.009,0.926,-55.32,-35.3,-68.28,0.261,-0.096,0.129,0.952,-19.88,-38.57,-54.26,0.279,0.253,0.305,0.875,10538
-25.62,-2.95,-38.03,-0.264,0.267,-0.009,0.927,-55.36,-35.49,-68.53,0.254,-0.091,0.105,0.957,-19.76,-38.61,-54.29,0.276,0.25,0.305,0.877,10556
-25.79,-2.98,-38.19,-0.266,0.263,-0.009,0.927,-55.57,-35.5,-68.81,0.252,-0.091,0.098,0.958,-19.67,-38.71,-54.33,0.273,0.248,0.306,0.878,10583
-25.97,-3.02,-38.34,-0.268,0.26,-0.009,0.928,-55.8,-35.26,-68.88,0.259,-0.091,0.102,0.956,-19.59,-38.86,-54.39,0.269,0.245,0.309,0.878,10608
-26.14,-3.05,-38.48,-0.269,0.258,-0.008,0.928,-55.91,-35.02,-68.86,0.266,-0.093,0.112,0.953,-19.53,-39.01,-54.48,0.266,0.242,0.313,0.879,10638
-26.31,-3.09,-38.6,-0.27,0.256,-0.008,0.928,-55.77,-34.82,-68.75,0.273,-0.102,0.118,0.949,-19.52,-39.13,-54.58,0.264,0.239,0.314,0.88,10665
-26.45,-3.12,-38.69,-0.272,0.254,-0.009,0.928,-55.44,-34.64,-68.53,0.282,-0.116,0.12,0.945,-19.56,-39.19,-54.69,0.263,0.236,0.315,0.881,10696
